V1,V2,V3,V4,V5,V6,V7,X.Intercept.,wind_kt,latitude_d,longitude_d,wind_kt_d
421,142.4382490590885,318.5373227675405,4.467733755726955,46.311855665225984,420.55952654779304,-6.236442661131888,-3.9558770955624474,0.866666345696276,68.27021514974916,3.8855486812906173,-0.15662889096840574
422,6.196900306627942,1.4560448855124994,0.9966647337610149,-2.3192284009064106,-0.5125626867811498,0.4078081019446371,1.4825671903721422,0.9958898716144343,-2.250977718025624,-0.5190015556785246,0.41263236366897643
423,2.7545527103751617,2.1321103340796297,0.9958094228608153,-4.480511274634914,0.0923214905270424,0.43783885749052803,2.1121576678935408,0.9946537853595213,-4.343460262251778,0.063867662939568845,0.4400985316455538
424,50.81461880987452,-257.5216585720017,7.839669971383378,-97.69197093293003,-70.11796047989318,1.8254805486768704,14.10187964838067,0.5213316707193362,3.6118623503829896,-1.4553393321434813,0.22478077131889837
425,6.419880687130497,-1.5752806029611113,1.0527015703337936,-2.692794056645804,-1.8635946060878943,0.04460599278428844,-1.4037553943897991,1.0505330260313113,-2.653291256152581,-1.7926568714297402,0.056465645105281945
426,6.778653803281176,27.950670927227744,0.7778881906135784,-11.843072465129694,3.424618090405778,0.43429298322184917,12.2141977289577,0.89030318425774,-5.148326240404056,0.37346135471212866,0.41715117160817083
427,5.667199277567845,8.565438680879932,0.7743276536360869,1.416937264428595,0.27756547236324736,0.5255005780013248,5.88011618092634,0.8377936367567164,1.1981844386576945,0.26292054026839495,0.5048029553891257
428,3.57762031404381,5.37918987467772,0.9443200694246592,-1.1720630895832231,-0.378967514229664,0.12547887403637026,5.305234550604383,0.9458825443930234,-1.1728952557919465,-0.3762319457163375,0.128488718287409
429,3.426132587219362,7.757132266525649,0.7876956343289003,0.9493771106104192,0.779956547845473,0.40120799321866196,4.671224596646918,0.8680799559777445,-0.04380913194241471,-0.02327409105932337,0.38573785927640614
430,87.16119525493225,278.1054128181567,-3.7085250207378793,92.98882110749543,-153.02627507253771,8.186444515063775,15.316124944115103,0.6169907010888047,-1.7644839379061283,-1.6933274330719166,0.4644361462685705
431,NA,189.47596934163286,4.645219129951397,229.86019918333434,-363.56648917487644,30.720737631068484,45.638215119156925,-0.3146877872852022,-18.407467647266795,24.83204865285353,0.547627466232936
432,38.689425438240825,-53.64315063965295,2.3762687641776226,27.717239459125445,-6.007770120702469,-3.4737755584798404,22.494804425646247,0.3998605854054197,1.3841917583922296,-1.5453656372302942,0.030274645245888205
433,5.14120838084805,2.0134610995746876,0.9225314022325753,2.415790095317321,0.06267105653738374,0.5856188094714835,2.163904953292885,0.9206839707767365,2.271643883842397,0.04457643355973461,0.5831284806786907
434,4.040830052412278,1.831715179309606,0.9739955507758692,0.511753759972381,-0.7517230413070937,0.49626225940985036,1.7232298311119405,0.9756418073058498,0.5183897769552119,-0.7645390032991017,0.4934230812600054
435,49.82229008294356,211.4501802411444,2.412428861860561,-155.96134627904115,-187.5147104421186,-13.408417807261868,6.304539179656685,0.7545122306217689,0.4035424322951373,2.050674785895828,0.6058122667440758
436,103.95272478949761,-123.05257633080842,-6.917274174233889,-2.3970727063749058,156.1216599249271,34.996989997016335,14.945371904915838,0.703600541870545,0.7467393463560854,-2.043919052171164,-0.25784676021511505
437,6.632240484381877,6.50472540313404,0.544356334238328,-15.616213076909869,-10.741856373672874,-0.9593860118572901,24.791485192970768,0.5806751433761284,-6.464599873461599,5.667898034573476,0.23395881380492609
438,4.131139105248483,2.9727013667391198,0.9541164766785969,-0.011566992591575979,-0.6491117138889019,0.3424568570111355,3.09299551048387,0.95354541937273,-0.07451439058237083,-0.6571670799861924,0.3477518596943613
439,7.1445544917056765,49.30788850080131,4.978833528268631,-215.95165157785053,101.77659726360781,1.1087772315628177,-14.173758984710057,-0.16533132897782282,22.464342261786516,-58.14052130451819,-0.06606541834872344
440,4.084543981465843,5.617131391339922,0.9105363053809118,0.9554486653353211,-0.8196754320640831,0.4024789906181727,5.6181035710660066,0.9107028793547691,0.9519054129242754,-0.834531114782936,0.3996037968984127
441,9.536962158666439,26.756081297837817,0.5019008956143866,-1.2374300670613718,0.07835430541705733,0.45497692749528346,20.590352382177773,0.6189846806262638,-1.061089823882827,-0.09579591889738169,0.41504430180815827
442,22.48123281995498,-46.49210853902505,2.146551382902193,11.465323390514737,15.959723447445379,-0.4138390432954463,2.1328025903785957,0.9204583390873671,-0.611342248047648,-0.4367763632816766,0.1996619861241986
443,4.559275851693139,3.0102104397609426,0.914525449976472,1.9967562968140438,-3.266385394357442,0.46881611143520063,2.9910366396978127,0.9149054579771794,2.9317457607882114,-2.928141322206509,0.47705135875255544
444,362.6088593605853,-221.97999616836768,17.262061173505693,-55.52524922398398,74.81995315649918,-15.415933671504925,20.645755996766553,0.3299663916336222,3.3048920694412027,-2.985625076486696,1.0329739949333516
445,5.800877008944776,-0.703996158361809,0.9599041553526161,5.039505360296224,-0.5417407026136298,-0.11364505930279861,-0.8160142778309919,1.0091829800326253,2.4480494108375406,-1.0589909967111473,-0.15468292247099533
446,3.143408867786112,5.981774047446674,0.8850530453415257,2.6876809698873094,-2.010334990979076,0.478727792007943,5.945095415028945,0.8852674060178791,2.6479906610193336,-1.9963360985535092,0.48443979242739577
447,1.1977881863247613,10.10198172863412,0.8952893190382823,-0.46496409712453857,-1.7220191213153173,0.4731741269426571,9.798414940853785,0.8980207952294949,-0.4868706836021779,-1.6336346070242365,0.49234793977425734
448,15.82576560963491,-128.75391708696333,4.690330668201459,-22.462071512256866,-5.4150161312065705,-3.7342957243735873,3.285269574684812,1.0189179886861803,-0.0924461204542156,-1.1676408863269603,-0.7615907873004589
449,4.71816843253694,1.8082066538732866,0.9754943913426808,0.46161001635974247,-0.24591123767161224,0.6735245668862553,1.810778786878256,0.9757564307621086,0.43534014755213085,-0.2387907991706525,0.6763335346223192
450,4.781124202045525,17.89978938537953,0.6683260385177603,-0.19268520375868975,2.322431499418664,0.49765759930948805,14.036221111628223,0.7514137132470626,-0.6548081781810212,1.6566202931208875,0.4876895767383178
451,10.54187848636905,-101.25107388437324,3.3824056023897695,35.3225270168238,35.80458980625859,-1.7431884530851884,17.771957069913014,0.6158180780626991,-8.425471715773769,0.08982867387169656,0.7460304862551039
452,5.189415999341908,-5.591261290901898,1.0563940924129307,-1.0691580030787304,-4.442564694126609,0.3013384515198577,-3.023786330516457,1.0225708816048427,-0.4573821193563681,-3.435684612044425,0.3701070261193997
453,58.99842390396844,-56.571261148991255,2.205280383658935,-3.13196409794893,102.13729004915743,-1.6072078352426906,4.960102606993194,0.8237933519890323,20.660913835403836,1.22520859276152,0.38995487158073244
454,57.68842319640597,123.89315988721202,-1.3013327239794386,-73.37184506756466,-99.14676292946203,0.1591715996288914,44.58360276038191,-0.024600274408051116,-6.58562346324698,1.1653172673305068,0.5017361063942494
455,5.174671490290464,1.161507122627997,0.9795808361012495,-0.18959901391701406,-0.26966308912408427,0.37258734680076583,1.2521353522071181,0.9783419603978621,-0.26165969171946485,-0.20011555951912202,0.3684221778709329
456,5.322827950398589,7.735202848360539,0.9483267157666355,-4.572675162189787,-0.5155737359020187,0.27439663652747487,7.676582252606812,0.9492969502687734,-4.603320891977311,-0.5150659081506437,0.2753194993846722
457,2.9502225319788984,7.037771220627668,0.9456831517718398,-2.5523048322902504,0.10040613839762555,0.49540896224405956,6.043320804717221,0.9476463998337133,-1.8030186522254144,-0.28906741622273535,0.4852396176407077
458,467.4674358297157,299.309439837327,-25.857500916939802,-220.77158190198733,480.9585674211631,7.155129234910536,51.96522442377727,-0.3259199353012671,-16.59927213910248,7.5414476344521875,0.9203396684189339
