"","","","","","","","","(Intercept)","wind_kt","latitude_d","longitude_d","wind_kt_d"
"1",560,51.5464561199095,260.772922843481,-7.95499677224197,30.3451374155738,-8.39883146701296,1.08513499429924,7.94033227330733,0.747574388935559,4.91582623824853,0.571657790394812,0.188691415892398
"2",561,5.88053870997623,6.84026565457209,0.831967967052188,-0.927174429057326,0.340366931668308,0.528245948863415,5.46913685687806,0.867672799616957,-0.367975211777762,-0.017377403893944,0.516539213826413
"3",562,4.32310764623876,-0.764138738901813,1.03362358188003,6.00136725088971,-1.55552585779861,0.156935684469064,1.92348399269387,0.974116629573235,3.60669943563177,-0.606950661531432,0.314016548084835
"4",563,73.0207772401429,-421.706631637451,8.37530947304299,174.419505215344,-167.426249271613,8.54158919628906,3.75372149446313,0.973160673525998,3.51580056370926,5.51394966982047,0.0517702103715663
"5",564,3.347062851212,15.0477700283609,0.638239000664256,1.4360502555483,-0.424863882161863,0.558281558008111,6.62055141906048,0.806462609082555,1.77687044402017,-0.118435529193793,0.425001124586627
"6",565,27.7677286968309,209.784211462594,-1.66347658338444,-171.319958359634,69.5150584462277,1.32574372719646,15.9301563645307,0.602303256501485,4.01679210268175,-3.08399731463101,0.351352378497776
"7",566,43.5165226426736,65.7171220063126,-1.12574760850785,279.189999386082,70.9832532116117,-1.10903674215977,25.6358445623002,0.707420279498752,3.35062486594317,16.1344001277941,0.376816590902158
"8",567,124.26354225206,-313.75775264785,13.0737775279492,164.186777046888,176.598719872838,-20.5718176309615,-0.191611790453055,0.848169904110333,3.47158396008109,-2.51367151245583,0.325178492738225
"9",568,17.9252475991952,8.78480225632784,0.422245707918067,18.4854275832651,-6.20166732558323,0.430671488145699,7.69748032488251,0.783510019437049,1.51198495114829,-1.09895522963648,0.294415955188827
"10",569,3.43993169526026,2.2904944885657,0.942317120951469,1.10422868414417,-0.602304602915804,0.15648438653207,1.96840670926867,0.949277613865971,1.0191481664443,-0.605877689898758,0.155300841186565
"11",570,4.36379019818423,2.68383934403457,0.950882255650127,0.476560960478842,-0.0553382434374309,0.485582547734631,2.67355889993026,0.951211701478538,0.496059935876105,-0.071078189890516,0.48825182045263
"12",571,4.06790131655403,4.281892784265,0.958772213386967,-1.44894538642925,0.128102574482616,0.400865973392742,4.16911971196041,0.959964010059896,-1.41810058240773,0.126251018857265,0.396167933975756
"13",572,6.75239416592593,4.20060748386164,0.850514377398277,5.73720112211056,-7.73214142710611,0.00137429130534298,5.2369929843295,0.869255499813809,3.0067200682033,-5.47996777205109,0.100204066858164
"14",573,25.8066708430076,45.4696284013351,-0.108430037705827,16.0202418363571,-26.2982199877066,1.75218139506924,6.46378772335961,0.8122798833358,-3.33337840275241,-0.658956477879611,0.457521692379062
"15",574,25.4190484590097,-205.348461159991,8.00625040196702,33.7904461629821,-80.3752701774878,-2.62727333812383,11.5693237436711,0.706214161068617,-0.962412391200178,0.172951975668198,0.393362323381159
"16",575,325.951379054269,-111.409727015519,19.9220564077511,285.181955098943,-424.941550575542,45.6613403336097,15.305241261919,0.747698160010964,0.0959246787450901,-1.05138594123432,0.270971281329303
"17",576,38.3608732936887,-236.401452256931,1.71214256203276,-56.9596264970292,-97.6671221305883,0.391003567150842,4.75074198258195,0.867510495081314,21.2901165772394,-0.504875762242119,0.666872442005309
"18",577,256.513560175348,195.520301974523,-6.60671186561585,113.440815002379,384.064390268084,-2.11564484488284,-2.8867732876204,0.574414669610342,22.5270355359727,1.76545137455858,0.440561043711103
