"","","","","","","","","(Intercept)","wind_kt","latitude_d","longitude_d","wind_kt_d"
"1",1,3.09988493738857,0.550689693064421,0.994380024325827,-0.574170861096414,-0.430475908405328,0.550453485086888,5.60121588883012,0.95605238664879,-2.72840653369456,-1.20340551200784,0.206083259964187
"2",2,48.7196946166599,-136.672222511568,1.88905464988491,29.7970040585291,-131.675869661315,-0.389706582606022,5.63792416790913,0.900625927045433,-1.42482531922451,-0.224741660743793,0.593394314774664
"3",3,3.49619872405215,-11.9733868212369,1.11352349389949,5.6639574827034,-4.34554298401963,-0.192047928162246,-2.40596027065403,1.00240535747832,3.38961824978898,-1.6629687346074,0.0644854252958492
"4",4,16.5957429611331,-67.2112628571746,1.66893063209227,3.20068674035536,7.75908094830604,0.183603410931034,4.32093607895375,0.943171624998942,0.668307647568171,-0.543882888079795,0.58753933561072
"5",5,28.3182748445267,7.98098521234412,1.2497149678511,-65.4073191092347,-35.8361592099968,0.690238933383818,3.58021349703612,0.908000055638295,3.76527407045402,3.99797445876695,0.605907788512664
"6",6,9.1691286741406,9.52524355598278,1.11276774211449,-20.6146880611078,5.41330931543144,-0.616828020851083,2.10083878042193,1.03639780716593,-4.9121455586045,-1.28638664043848,-0.150839749024228
"7",7,7.87992660384638,-8.08070322578767,1.10487894150313,3.66972621813463,-2.31295092537884,0.522322288014595,2.79188585792662,1.01019480443829,-3.16745645267973,0.334131101465844,0.140756895865932
"8",8,65.6919876732387,228.873524857383,-5.86267482992075,246.143133337406,-62.6367800908337,9.47200306499154,4.73286324617946,0.746840520127929,5.4143583095486,-6.2598705768177,0.351634263122257
"9",9,NA,-22.995848435762,6.84712444844246,567.621381691811,114.037174466777,-0.518696274406414,8.99247479123121,0.790008784257137,3.04602882297034,-11.0892051145471,0.705842856739552
"10",10,298.663560166208,-91.9918413806557,3.60940638835306,-252.973488046334,-79.9377307779167,-26.7120209711106,3.12880547296007,0.937194653640968,2.69002890776697,-1.44040729866494,0.461445971220334
"11",11,102.173344130605,-67.0777777416771,-1.65417065704031,338.159728896176,47.2987484615796,1.90190847137403,0.953998688038124,1.07826717917008,-6.68360182986556,0.433340286456425,0.550939192911705
"12",12,320.59632782156,282.488426902564,-2.32200239052363,-513.88156505626,87.5131337073397,-7.32144004616917,2.25812109867809,0.944103548217822,-4.21602370812405,2.82184184375351,0.940413284694693
"13",13,388.696125283345,366.976672127707,-8.82004704245666,6.70016491657646,-107.059924425739,101.851097568182,70.0387237827033,-0.497049395983126,-24.6243422515382,12.2132772548732,0.200604016897653
"14",14,13.9375197027959,-29.1823530828781,1.46961566946471,-2.3813259020853,-12.6037890278385,-0.230692690285138,2.37174193389257,0.972380276479045,0.23080428459932,-1.73068411295398,0.553494998747015
"15",15,190.111814203624,-107.38221913297,7.28626945870762,14.3441780110806,252.646591760996,10.857066546489,15.6170149235461,0.395615836725841,5.4881061051189,-8.7047934940754,-0.216831002294318
"16",16,25.7996861302424,-18.7222050290963,1.31717319830615,-8.69640769444069,6.11388292748537,1.23187984699618,0.817581273872169,0.975628537472607,-9.77765408759672,-2.74412506951516,0.513855771616417
